"year","country","admin1","admin2","hhid","hhweight","urban","hhsize","head_age","head_male","head_literate","nrooms","tv","music","fridge","exp","totbiom_cons","elec_cons","gas_cons","frwd_exp","frwd_cons","petrol_exp","scooter","car","publictransport_exp","publictransport","washmach","elec_any"
"2020","VNM","Ha Noi","6","0100600193020014",5398,1,4,56,1,NA,NA,1,1,1,19126.6937579049,0,NA,3.88965517241379,0,0,559.594117089537,1,0,NA,NA,1,1
"2020","VNM","Ha Noi","6","0100600193020019",5398,1,5,40,1,NA,NA,1,0,1,10827.9130014671,0,17.712,0,0,0,559.594117089537,1,0,NA,NA,1,1
"2020","VNM","Ha Noi","6","0100600193020020",5398,1,5,54,1,NA,NA,1,0,1,22972.2711633873,0,22.1184,6.22344827586207,0,0,839.391175634306,1,0,NA,NA,1,1
"2020","VNM","Ha Noi","6","0100600202013013",5368,1,4,60,1,NA,NA,1,1,1,23715.0157717159,0,15.6816,3.50068965517241,0,0,1119.18823417907,1,0,NA,NA,1,1
"2020","VNM","Ha Noi","6","0100600202013014",5368,1,4,60,1,NA,NA,1,0,1,NA,0,24.624,0,0,0,NA,1,1,NA,NA,1,1
"2020","VNM","Ha Noi","6","0100600202013015",5368,1,3,77,0,NA,NA,1,0,1,22339.113736322,0,19.656,4.27862068965517,0,0,559.594117089537,1,0,NA,NA,1,1
"2020","VNM","Ha Noi","6","0100600214002013",4981,1,6,42,1,NA,NA,1,0,1,38581.4495669536,0,NA,0,0,0,1119.18823417907,1,0,NA,NA,1,1
"2020","VNM","Ha Noi","6","0100600214002014",4981,1,6,68,1,NA,NA,1,0,1,NA,0,32.4,0,0,0,1678.78235126861,1,0,NA,NA,1,1
"2020","VNM","Ha Noi","6","0100600214002020",4981,1,4,32,1,NA,NA,1,0,1,33071.3128273453,0,25.92,0,0,0,1678.78235126861,1,0,NA,NA,1,1
"2020","VNM","Ha Noi","6","0100600220043014",13838,1,2,88,1,NA,NA,1,0,1,15758.9864119955,0,8.64,2.52827586206897,0,0,0,0,0,NA,NA,1,1
