"year","country","admin1","admin2","hhid","hhweight","urban","hhsize","head_age","head_male","head_literate","nrooms","tv","music","fridge","exp","totbiom_cons","elec_cons","gas_cons","frwd_exp","frwd_cons","petrol_exp","scooter","car","publictransport_exp","publictransport","washmach","elec_any"
"2014","GTM","I. Metropolitana","Guatemala","105",502,1,3,34,1,1,1,1,0,0,16510.8337370313,0,1.08,6.40909090909091,0,0,0,0,0,0,0,0,1
"2014","GTM","I. Metropolitana","Guatemala","106",502,1,2,42,1,1,4,1,1,1,19188.2867986101,0,2.3328,6.40909090909091,0,0,0,0,0,1120.99484059659,1,1,1
"2014","GTM","I. Metropolitana","Guatemala","107",502,1,3,56,0,1,2,1,1,0,10230.2192047839,0,5.6592,8.97272727272727,0,0,0,0,0,395.64523785762,1,1,1
"2014","GTM","I. Metropolitana","Guatemala","108",502,1,2,35,1,1,3,1,0,1,18983.8700923837,0,2.3328,2.05090909090909,0,0,2637.6349190508,0,1,0,0,0,1
"2014","GTM","I. Metropolitana","Guatemala","109",502,1,4,27,1,1,1,1,0,0,10224.8932111973,0,1.1664,6.40909090909091,0,0,0,0,0,0,0,0,1
"2014","GTM","I. Metropolitana","Guatemala","110",502,1,4,28,0,1,4,1,0,1,31090.8679895691,0,NA,6.40909090909091,0,0,2637.6349190508,0,1,263.76349190508,1,0,1
"2014","GTM","I. Metropolitana","Guatemala","111",502,1,4,23,1,1,2,1,1,1,20127.4370010375,0,5.9616,6.40909090909091,0,0,0,0,0,0,0,0,1
"2014","GTM","I. Metropolitana","Guatemala","112",502,1,5,50,1,1,4,1,1,1,21792.9512811728,0.272727272727273,5.1408,8.97272727272727,0,0,2637.6349190508,0,1,659.4087297627,1,0,1
"2014","GTM","I. Metropolitana","Guatemala","113",446,1,5,32,1,1,2,1,0,1,27067.9675005322,0,9.9792,6.40909090909091,0,0,NA,0,1,NA,1,0,1
"2014","GTM","I. Metropolitana","Guatemala","114",446,1,5,63,1,1,3,1,0,0,24931.483216101,0,2.2464,8.97272727272727,0,0,659.4087297627,0,1,0,0,1,1
"2014","GTM","I. Metropolitana","Guatemala","115",446,1,4,60,1,1,3,1,1,1,26342.8715165354,0,9.2016,6.40909090909091,0,0,1978.2261892881,0,1,263.76349190508,1,0,1
"2014","GTM","I. Metropolitana","Guatemala","116",446,1,4,42,1,1,1,1,1,1,20577.8638872139,0,3.9312,8.97272727272727,0,0,0,0,0,NA,1,0,1
